1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
1914,MS,Mississippi,03,n/a,,,,,,,,,,,,,,,,,,
1915,MS,Mississippi,04,H0MS04120,(I),Steven,Palazzo,"Palazzo, Steven",,R,103558,100%,,,181323,65.0418431804404%,,,,,W,
1916,MS,Mississippi,04,n/a,,,,,Party Votes:,R,103558,,,,,,,,,,,
1917,MS,Mississippi,04,H6MS04192,,Mark,Gladney,"Gladney, Mark",,D,Unopposed,,,,77505,27.8015919420042%,,,,,,
1918,MS,Mississippi,04,H6MS04200,,Richard Blake,McCluskey,"McCluskey, Richard Blake",,LIB,Unopposed,,,,14687,5.26833082836225%,,,,,,
1919,MS,Mississippi,04,H0MS03049,,Shawn,O'Hara,"O'Hara, Shawn",,REF,Unopposed,,,,5264,1.88823404919309%,,,,,,
1920,MS,Mississippi,04,n/a,,,,,District Votes:,,103558,,,,278779,,,,,,,
1921,MS,Mississippi,04,n/a,,,,,,,,,,,,,,,,,,
1922,MS,Mississippi,04,n/a,,,,,,,,,,,,,,,,,,
1923,MS,Mississippi,H,n/a,,,,,Total State Votes:,,389165,,,,1182273,,,,,,,
1924,,,,n/a,,,,,,,,,,,,,,,,,,
1925,MO,Missouri,,n/a,,,,,,,,,,,,,,,,,,
1926,MO,Missouri,01,H0MO01066,(I),Lacy ,Clay,"Clay, Lacy ",,D,56139,62.6411515286766%,,,236993,75.4697093215805%,,,,,W,
1927,MO,Missouri,01,H6MO01253,,Maria N.,Chappelle-Nadal,"Chappelle-Nadal, Maria N.",,D,24059,26.8455701852265%,,,,,,,,,,
1928,MO,Missouri,01,H8MO02158,,(William) Bill,Haas,"Haas, (William) Bill",,D,9422,10.5132782860969%,,,,,,,,,,
1929,MO,Missouri,01,n/a,,,,,Party Votes:,D,89620,,,,,,,,,,,
1930,MO,Missouri,01,H8MO03131,,Steven G. ,Bailey,"Bailey, Steven G. ",,R,12450,67.2355133120916%,,,62714,19.9710850126105%,,,,,,
1931,MO,Missouri,01,H6MO01261,,"Paul, III",Berry,"Berry, Paul, III",,R,6067,32.7644866879084%,,,,,,,,,,
1932,MO,Missouri,01,n/a,,,,,Party Votes:,R,18517,,,,,,,,,,,
1933,MO,Missouri,01,H6MO01246,,Robb E.,Cunningham,"Cunningham, Robb E.",,LIB,367,100%,,,14317,4.55920566580898%,,,,,,
1934,MO,Missouri,01,n/a,,,,,Party Votes:,LIB,367,,,,,,,,,,,
1935,MO,Missouri,01,n/a,,,,,District Votes:,,108504,,,,314024,,,,,,,
1936,MO,Missouri,01,n/a,,,,,,,,,,,,,,,,,,
1937,MO,Missouri,02,H2MO02102,(I),Ann ,Wagner,"Wagner, Ann ",,R,77084,82.5779082348656%,,,241954,58.5425457783284%,,,,,W,
1938,MO,Missouri,02,H6MO02319,,Greg,Sears,"Sears, Greg",,R,16263,17.4220917651344%,,,,,,,,,,
1939,MO,Missouri,02,n/a,,,,,Party Votes:,R,93347,,,,,,,,,,,
1940,MO,Missouri,02,H6MO02301,,Bill,Otto,"Otto, Bill",,D,40379,100%,,,155689,37.6700960086718%,,,,,,
1941,MO,Missouri,02,n/a,,,,,Party Votes:,D,40379,,,,,,,,,,,
1942,MO,Missouri,02,H2MO02078,,Jim ,Higgins,"Higgins, Jim ",,LIB,553,100%,,,11758,2.84493438116991%,,,,,,
1943,MO,Missouri,02,n/a,,,,,Party Votes:,LIB,553,,,,,,,,,,,
1944,MO,Missouri,02,H0MO03120,,David Justus,Arnold,"Arnold, David Justus",,GRE,,,,,3895,0.942423831829972%,,,,,,
1945,MO,Missouri,02,n/a,,,,,,,,,,,,,,,,,,
1946,MO,Missouri,02,n/a,,,,,District Votes:,,134279,,,,413296,,,,,,,
1947,MO,Missouri,02,n/a,,,,,,,,,,,,,,,,,,
1948,MO,Missouri,03,H8MO09153,(I),Blaine,Luetkemeyer,"Luetkemeyer, Blaine",,R,84274,73.4644420035915%,,,249865,67.8367129744009%,,,,,W,
1949,MO,Missouri,03,H6MO03333,,Cynthia Lynn,Davis,"Davis, Cynthia Lynn",,R,30440,26.5355579964085%,,,,,,,,,,
1950,MO,Missouri,03,n/a,,,,,Party Votes:,R,114714,,,,,,,,,,,
1951,MO,Missouri,03,H6MO03341,,Kevin ,Miller,"Miller, Kevin ",,D,26369,100%,,,102891,27.9342334246456%,,,,,,
1952,MO,Missouri,03,n/a,,,,,Party Votes:,D,26369,,,,,,,,,,,
1953,MO,Missouri,03,H6MO03358,,Dan ,Hogan,"Hogan, Dan ",,LIB,483,100%,,,11962,3.24760474896357%,,,,,,
1954,MO,Missouri,03,n/a,,,,,Party Votes:,LIB,483,,,,,,,,,,,
1955,MO,Missouri,03,H6MO03325,,Doanita,Simmons,"Simmons, Doanita",,CON,80,100%,,,3605,0.97873391740626%,,,,,,
1956,MO,Missouri,03,n/a,,,,,Party Votes:,CON,80,,,,,,,,,,,
1957,MO,Missouri,03,n/a,,Harold,Davis,"Davis, Harold",,W,,,,,10,0.00271493458365121%,,,,,,
1958,MO,Missouri,03,n/a,,,,,,,,,,,,,,,,,,
1959,MO,Missouri,03,n/a,,,,,District Votes:,,141646,,,,368333,,,,,,,
1960,MO,Missouri,03,n/a,,,,,,,,,,,,,,,,,,
1961,MO,Missouri,04,H0MO04086,(I),Vicky,Hartzler,"Hartzler, Vicky",,R,73853,72.4830699774266%,,,225348,67.8280970641175%,,,,,W,
1962,MO,Missouri,04,H4MO04138,,John E.,Webb,"Webb, John E.",,R,28037,27.5169300225734%,,,,,,,,,,
1963,MO,Missouri,04,n/a,,,,,Party Votes:,R,101890,,,,,,,,,,,
1964,MO,Missouri,04,H6MO04224,,Gordon,Christensen,"Christensen, Gordon",,D,17160,62.7284690744261%,,,92510,27.8448322567829%,,,,,,
1965,MO,Missouri,04,H6MO07169,,Jack ,Truman,"Truman, Jack ",,D,10196,37.2715309255739%,,,,,,,,,,
1966,MO,Missouri,04,n/a,,,,,Party Votes:,D,27356,,,,,,,,,,,
1967,MO,Missouri,04,H6MO04232,,Mark ,Bliss,"Bliss, Mark ",,LIB,521,100%,,,14376,4.32707067909967%,,,,,,
1968,MO,Missouri,04,n/a,,,,,Party Votes:,LIB,521,,,,,,,,,,,
1969,MO,Missouri,04,n/a,,,,,District Votes:,,129767,,,,332234,,,,,,,
1970,MO,Missouri,04,n/a,,,,,,,,,,,,,,,,,,
1971,MO,Missouri,05,H4MO05234,(I),"Emanuel, II",Cleaver,"Cleaver, Emanuel, II",,D,48755,88.2060281506676%,,,190766,58.8293705862399%,,,,,W,
1972,MO,Missouri,05,H6MO05221,,Roberta,Gough,"Gough, Roberta",,D,6519,11.7939718493324%,,,,,,,,,,
1973,MO,Missouri,05,n/a,,,,,Party Votes:,D,55274,,,,,,,,,,,
1974,MO,Missouri,05,H6MO05189,,Jacob ,Turk,"Turk, Jacob ",,R,28096,68.0339976269463%,,,123771,38.1691183273198%,,,,,,
1975,MO,Missouri,05,H6MO05213,,Michael ,Burris,"Burris, Michael ",,R,6898,16.7033924982444%,,,,,,,,,,
1976,MO,Missouri,05,H6MO05205,,Austin ,Rucker,"Rucker, Austin ",,R,4137,10.0176768288253%,,,,,,,,,,
1977,MO,Missouri,05,H4MO05333,,Berton A. ,Knox,"Knox, Berton A. ",,R,2166,5.24493304598397%,,,,,,,,,,
1978,MO,Missouri,05,n/a,,,,,Party Votes:,R,41297,,,,,,,,,,,
1979,MO,Missouri,05,H4MO05341,,Roy ,Welborn,"Welborn, Roy ",,LIB,577,100%,,,9733,3.00151108644031%,,,,,,
1980,MO,Missouri,05,n/a,,,,,Party Votes:,LIB,577,,,,,,,,,,,
1981,MO,Missouri,05,n/a,,,,,District Votes:,,97148,,,,324270,,,,,,,
1982,MO,Missouri,05,n/a,,,,,,,,,,,,,,,,,,
1983,MO,Missouri,06,H0MO06073,(I),Sam,Graves,"Graves, Sam",,R,62764,76.2068965517241%,,,238388,68.0245631256349%,,,,,W,
1984,MO,Missouri,06,H0MO06164,,Christopher ,Ryan,"Ryan, Christopher ",,R,11686,14.1889266634289%,,,,,,,,,,
1985,MO,Missouri,06,H4MO06091,,Kyle,Reid,"Reid, Kyle",,R,7910,9.60417678484701%,,,,,,,,,,
1986,MO,Missouri,06,n/a,,,,,Party Votes:,R,82360,,,,,,,,,,,
1987,MO,Missouri,06,H6MO06229,,David M. ,Blackwell,"Blackwell, David M. ",,D,7983,27.9771500665872%,,,99692,28.4473410873064%,,,,,,
1988,MO,Missouri,06,H0MO06172,,Kyle,Yarber,"Yarber, Kyle",,D,7116,24.938669657251%,,,,,,,,,,
1989,MO,Missouri,06,H6MO06211,,Travis,Gonzalez,"Gonzalez, Travis",,D,6623,23.2109062872363%,,,,,,,,,,
1990,MO,Missouri,06,H4MO06083,,Edward Dwayne,Fields,"Fields, Edward Dwayne",,D,3881,13.6013177262213%,,,,,,,,,,
1991,MO,Missouri,06,H6MO06237,,Matthew C. ,McNabney,"McNabney, Matthew C. ",,D,2931,10.2719562627041%,,,,,,,,,,
1992,MO,Missouri,06,n/a,,,,,Party Votes:,D,28534,,,,,,,,,,,
1993,MO,Missouri,06,H2MO06228,,Russ Lee,Monchil,"Monchil, Russ Lee",,LIB,385,100%,,,8123,2.31791669995777%,,,,,,
1994,MO,Missouri,06,n/a,,,,,Party Votes:,LIB,385,,,,,,,,,,,
1995,MO,Missouri,06,H6MO06245,,Mike,Diel,"Diel, Mike",,GRE,,,,,4241,1.21017908710093%,,,,,,
1996,MO,Missouri,06,n/a,,,,,,,,,,,,,,,,,,
1997,MO,Missouri,06,n/a,,,,,District Votes:,,111279,,,,350444,,,,,,,
1998,MO,Missouri,06,n/a,,,,,,,,,,,,,,,,,,
1999,MO,Missouri,07,H0MO07113,(I),Billy ,Long,"Long, Billy ",,R,67012,62.3709756982902%,,,228692,67.53906446116%,,,,,W,
2000,MO,Missouri,07,H6MO07268,,Mary ,Byrne,"Byrne, Mary ",,R,14069,13.0946286799267%,,,,,,,,,,
2001,MO,Missouri,07,H6MO07276,,Matt,Canovi,"Canovi, Matt",,R,9538,8.87743040366341%,,,,,,,,,,
2002,MO,Missouri,07,H6MO07243,,Matthew,Evans,"Evans, Matthew",,R,5346,4.97575413482749%,,,,,,,,,,
2003,MO,Missouri,07,H6MO07219,,Christopher ,Batsche,"Batsche, Christopher ",,R,4860,4.52341284984317%,,,,,,,,,,
2004,MO,Missouri,07,H6MO07201,,Lyndle,Spencer,"Spencer, Lyndle",,R,3537,3.29203935183031%,,,,,,,,,,
2005,MO,Missouri,07,H6MO07300,,James ,Nelson,"Nelson, James ",,R,2037,1.89592427471822%,,,,,,,,,,
2006,MO,Missouri,07,H6MO07250,,Nathan Clay,Bradham,"Bradham, Nathan Clay",,R,1042,0.969834606900532%,,,,,,,,,,
2007,MO,Missouri,07,n/a,,,,,Party Votes:,R,107441,,,,,,,,,,,
2008,MO,Missouri,07,H4MO07131,,Genevieve (Gen),Williams,"Williams, Genevieve (Gen)",,D,9402,52.1435305862126%,,,92756,27.393408878139%,,,,,,
2009,MO,Missouri,07,H4MO07065,,Steven ,Reed,"Reed, Steven ",,D,4915,27.2586101713715%,,,,,,,,,,
2010,MO,Missouri,07,H6MO07235,,Camille ,Lombardi-Olive,"Lombardi-Olive, Camille ",,D,3714,20.5978592424158%,,,,,,,,,,
2011,MO,Missouri,07,n/a,,,,,Party Votes:,D,18031,,,,,,,,,,,
2012,MO,Missouri,07,H6MO07292,,Benjamin T.,Brixey,"Brixey, Benjamin T.",,LIB,398,100%,,,17153,5.06575469497087%,,,,,,
2013,MO,Missouri,07,n/a,,,,,Party Votes:,LIB,398,,,,,,,,,,,
2014,MO,Missouri,07,n/a,,Amber,Thomsen,"Thomsen, Amber",,W,,,,,6,0.00177196573018278%,,,,,,
2015,MO,Missouri,07,n/a,,,,,,,,,,,,,,,,,,
2016,MO,Missouri,07,n/a,,,,,District Votes:,,125870,,,,338607,,,,,,,
2017,MO,Missouri,07,n/a,,,,,,,,,,,,,,,,,,
2018,MO,Missouri,08,H4MO08162,(I),Jason ,Smith,"Smith, Jason ",,R,65450,67.503455104272%,,,229792,74.3974021517074%,,,,,W,
2019,MO,Missouri,08,H6MO08142,,Hal,Brown,"Brown, Hal",,R,15342,15.8233461911343%,,,,,,,,,,
2020,MO,Missouri,08,H2MO08067,,Todd ,Mahn,"Mahn, Todd ",,R,11564,11.9268136718992%,,,,,,,,,,
2021,MO,Missouri,08,H6MO08134,,Phillip S.,Smith,"Smith, Phillip S.",,R,4602,4.74638503269457%,,,,,,,,,,
2022,MO,Missouri,08,n/a,,,,,Party Votes:,R,96958,,,,,,,,,,,
2023,MO,Missouri,08,H6MO08126,,Dave,Cowell,"Cowell, Dave",,D,22314,100%,,,70009,22.6660968494938%,,,,,,
2024,MO,Missouri,08,n/a,,,,,Party Votes:,D,22314,,,,,,,,,,,
2025,MO,Missouri,08,H6MO08159,,Jonathan ,Shell,"Shell, Jonathan ",,LIB,254,100%,,,9070,2.93650099879885%,,,,,,
2026,MO,Missouri,08,n/a,,,,,Party Votes:,LIB,254,,,,,,,,,,,
2027,MO,Missouri,08,n/a,,,,,District Votes:,,119526,,,,308871,,,,,,,
2028,MO,Missouri,08,n/a,,,,,,,,,,,,,,,,,,
2029,MO,Missouri,H,n/a,,,,,Total State Votes:,,968019,,,,2750079,,,,,,,
2030,,,,n/a,,,,,,,,,,,,,,,,,,
2031,MT,Montana,,n/a,,,,,,,,,,,,,,,,,,
2032,MT,Montana,00,H4MT01041,(I),Ryan,Zinke,"Zinke, Ryan",,R,144660,99.9986174669229%,,,285358,56.1915282840157%,,,,,W,
2033,MT,Montana,00,n/a,,,Scattered,Scattered,,W(R),2,0.00138253307710387%,,,,,,,,,,
2034,MT,Montana,00,n/a,,,,,Party Votes:,R,144662,,,,,,,,,,,
2035,MT,Montana,00,H6MT01095,,Denise,Juneau,"Juneau, Denise",,D,112821,100%,,,205919,40.5487258556488%,,,,,,
2036,MT,Montana,00,n/a,,,,,Party Votes:,D,112821,,,,,,,,,,,
2037,MT,Montana,00,H6MT00097,,Rick,Breckenridge,"Breckenridge, Rick  #",,LIB,,,,,16554,3.25974586033543%,,,,,,#  Rick Breckenridge was selected by the party to fill the vacancy on the general election ballot after the death of Mike Fellows.
2038,MT,Montana,00,H8MT01141,,Mike,Fellows,"Fellows, Mike  #",,LIB,Unopposed,,,,,,,,,,,#  Rick Breckenridge was selected by the party to fill the vacancy on the general election ballot after the death of Mike Fellows.
2039,MT,Montana,00,n/a,,,,,District Votes:,,257483,,,,507831,,,,,,,
2040,MT,Montana,00,n/a,,,,,,,,,,,,,,,,,,
2041,MT,Montana,H,n/a,,,,,Total State Votes:,,257483,,,,507831,,,,,,,
2042,,,,n/a,,,,,,,,,,,,,,,,,,
2043,NE,Nebraska,,n/a,,,,,,,,,,,,,,,,,,
2044,NE,Nebraska,01,H4NE01064,(I),Jeff,Fortenberry,"Fortenberry, Jeff",,R,62704,100%,,,189771,69.4526383592326%,,,,,W,
2045,NE,Nebraska,01,n/a,,,,,Party Votes:,R,62704,,,,,,,,,,,
2046,NE,Nebraska,01,H6NE01119,,Daniel M.,Wik,"Wik, Daniel M.",,D,25762,100%,,,83467,30.5473616407674%,,,,,,
2047,NE,Nebraska,01,n/a,,,,,Party Votes:,D,25762,,,,,,,,,,,
2048,NE,Nebraska,01,n/a,,,,,District Votes:,,88466,,,,273238,,,,,,,
2049,NE,Nebraska,01,n/a,,,,,,,,,,,,,,,,,,
2050,NE,Nebraska,02,H6NE02125,,Don,Bacon,"Bacon, Don",,R,32328,65.9687786960514%,,,141066,48.9289232348738%,,,,,W,
2051,NE,Nebraska,02,H4NE02120,,Chip,Maxwell,"Maxwell, Chip",,R,16677,34.0312213039486%,,,,,,,,,,
2052,NE,Nebraska,02,n/a,,,,,Party Votes:,R,49005,,,,,,,,,,,
2053,NE,Nebraska,02,H4NE02054,(I),Brad,Ashford,"Ashford, Brad",,D,23470,100%,,,137602,47.7274303869473%,,,,,,
2054,NE,Nebraska,02,n/a,,,,,Party Votes:,D,23470,,,,,,,,,,,
2055,NE,Nebraska,02,H8NE02204,,Steven,Laird,"Laird, Steven",,LIB,108,46.1538461538462%,,,9640,3.34364637817889%,,,,,,
2056,NE,Nebraska,02,H4NE02104,,Andy,Shambaugh,"Shambaugh, Andy",,LIB,89,38.034188034188%,,,,,,,,,,
2057,NE,Nebraska,02,H6NE02158,,Jeffrey Lynn,Stein,"Stein, Jeffrey Lynn",,LIB,37,15.8119658119658%,,,,,,,,,,
2058,NE,Nebraska,02,n/a,,,,,Party Votes:,LIB,234,,,,,,,,,,,
2059,NE,Nebraska,02,n/a,,,,,District Votes:,,72709,,,,288308,,,,,,,
2060,NE,Nebraska,02,n/a,,,,,,,,,,,,,,,,,,
2061,NE,Nebraska,03,H6NE03115,(I),Adrian,Smith,"Smith, Adrian",,R,78154,100%,,,226720,100%,,,,,W,
2062,NE,Nebraska,03,n/a,,,,,Party Votes:,R,78154,,,,,,,,,,,
2063,NE,Nebraska,03,n/a,,,,,District Votes:,,78154,,,,226720,,,,,,,
2064,NE,Nebraska,03,n/a,,,,,,,,,,,,,,,,,,
2065,NE,Nebraska,H,n/a,,,,,Total State Votes:,,239329,,,,788266,,,,,,,
2066,,,,n/a,,,,,,,,,,,,,,,,,,
2067,NV,Nevada,,n/a,,,,,,,,,,,,,,,,,,
2068,NV,Nevada,,n/a,,,,,,,,,,,,,,,,,,
2069,NV,Nevada,01,H8NV03036,(I),Dina,Titus,"Titus, Dina",,D,15556,82.3722531109346%,,,116537,61.8719206591913%,,,,,W,
2070,NV,Nevada,01,H6NV01281,,Jose A.,Solorio,"Solorio, Jose A.",,D,1775,9.39899391051099%,,,,,,,,,,
2071,NV,Nevada,01,H6NV01216,,Patrick,Boylan,"Boylan, Patrick",,D,1554,8.22875297855441%,,,,,,,,,,
2072,NV,Nevada,01,n/a,,,,,Party Votes:,D,18885,,,,,,,,,,,
2073,NV,Nevada,01,H6NV01208,,Mary,Perry,"Perry, Mary",,R,2588,25.0459692248137%,,,54174,28.7621049949032%,,,,,,
2074,NV,Nevada,01,H6NV01257,,Stephanieÿ,Carlisle,"Carlisle, Stephanieÿ",,R,2563,24.8040259363205%,,,,,,,,,,
2075,NV,Nevada,01,H6NV01224,,Fred,Horne,"Horne, Fred",,R,1911,18.4941449724185%,,,,,,,,,,
2076,NV,Nevada,01,H6NV01273,,Jeff,Miller,"Miller, Jeff",,R,1459,14.1198103164618%,,,,,,,,,,
2077,NV,Nevada,01,H6NV01265,,"Gary ""Coach""",Johnston,"Johnston, Gary ""Coach""",,R,1144,11.0713248814478%,,,,,,,,,,
2078,NV,Nevada,01,H6NV01240,,"Louis ""Blulaker""",Baker,"Baker, Louis ""Blulaker""",,R,668,6.46472466853769%,,,,,,,,,,
2079,NV,Nevada,01,n/a,,,,,Party Votes:,R,10333,,,,,,,,,,,
2080,NV,Nevada,01,H6NV01232,,Reuben,D'Silva,"D'Silva, Reuben",,NPY,,,,,13897,7.37820676180768%,,,,,,
2081,NV,Nevada,01,H4NV01187,,Kamau A.ÿ,Bakari,"Bakari, Kamau A.ÿ",,IAP,,,,,3744,1.98776758409786%,,,,,,
2082,NV,Nevada,01,n/a,,,,,District Votes:,,29218,,,,188352,,,,,,,
2083,NV,Nevada,01,n/a,,,,,,,,,,,,,,,,,,
2084,NV,Nevada,02,H2NV02395,(I),Mark E.,Amodei,"Amodei, Mark E.",,R,Unopposed,,,,182676,58.3003548905967%,,,,,W,
2085,NV,Nevada,02,H6NV02248,,"H. D. ""Chip""",Evans,"Evans, H. D. ""Chip""",,D,11333,45.1172419284207%,,,115722,36.9322388745628%,,,,,,
2086,NV,Nevada,02,H6NV02255,,Rick,Shephard,"Shephard, Rick",,D,8983,35.7617739559696%,,,,,,,,,,
2087,NV,Nevada,02,H4NV02136,,Vance,Alm,"Alm, Vance",,D,4803,19.1209841156097%,,,,,,,,,,
2088,NV,Nevada,02,n/a,,,,,Party Votes:,D,25119,,,,,,,,,,,
2089,NV,Nevada,02,H8NV02079,,John H.,Everhart,"Everhart, John H.",,IAP,,,,,8693,2.77433809073965%,,,,,,
2090,NV,Nevada,02,H6NV02263,,Drew ,Knight,"Knight, Drew ",,NPY,,,,,6245,1.9930681441009%,,,,,,
2091,NV,Nevada,02,n/a,,,,,District Votes:,,25119,,,,313336,,,,,,,
2092,NV,Nevada,02,n/a,,,,,,,,,,,,,,,,,,
2093,NV,Nevada,03,H6NV03139,,Jacky,Rosen,"Rosen, Jacky",,D,14221,62.1873360153927%,,,146869,47.2303778906172%,,,,,W,
2094,NV,Nevada,03,H6NV03089,,Jesse,Sbaih,"Sbaih, Jesse",,D,2928,12.803918138884%,,,,,,,,,,
2095,NV,Nevada,03,H6NV03014,,Barry,Michaels,"Michaels, Barry",,D,2219,9.70351582998076%,,,,,,,,,,
2096,NV,Nevada,03,H6NV03154,,Steven M.,Schiffman,"Schiffman, Steven M.",,D,1237,5.40930557984957%,,,,,,,,,,
2097,NV,Nevada,03,H6NV03147,,Alex Channing,Singer,"Singer, Alex Channing",,D,1208,5.28249081686199%,,,,,,,,,,
2098,NV,Nevada,03,H6NV03170,,Neil M.,Waite,"Waite, Neil M.",,D,1055,4.61343361903096%,,,,,,,,,,
2099,NV,Nevada,03,n/a,,,,,Party Votes:,D,22868,,,,,,,,,,,
2100,NV,Nevada,03,H2NV04045,,Danny,Tarkanian,"Tarkanian, Danny",,R,9002,31.9832302991544%,,,142926,45.9623813765625%,,,,,,
2101,NV,Nevada,03,H6NV03063,,Michael,Roberson,"Roberson, Michael",,R,6759,24.0140694947772%,,,,,,,,,,
2102,NV,Nevada,03,H6NV03105,,Michele,Fiore,"Fiore, Michele",,R,5124,18.2050735450863%,,,,,,,,,,
2103,NV,Nevada,03,H6NV03071,,Andy,Matthews,"Matthews, Andy",,R,3975,14.1227883180559%,,,,,,,,,,
2104,NV,Nevada,03,H6NV03121,,Kerry,Bowers,"Bowers, Kerry",,R,1569,5.57450437007035%,,,,,,,,,,
2105,NV,Nevada,03,H4NV01153,,Annette,Teijeiro,"Teijeiro, Annette",,R,1336,4.74667803595538%,,,,,,,,,,
2106,NV,Nevada,03,H6NV03113,,Sami,Khal,"Khal, Sami",,R,381,1.35365593690045%,,,,,,,,,,
2107,NV,Nevada,03,n/a,,,,,Party Votes:,R,28146,,,,,,,,,,,
2108,NV,Nevada,03,H6NV03162,,Warren,Markowitz,"Markowitz, Warren",,IAP,,,,,11602,3.73099050369337%,,,,,,
2109,NV,Nevada,03,H4NV03126,,David,Goossen,"Goossen, David",,NPY,,,,,9566,3.07625022912694%,,,,,,
2110,NV,Nevada,03,n/a,,,,,District Votes:,,51014,,,,310963,,,,,,,
2111,NV,Nevada,03,n/a,,,,,,,,,,,,,,,,,,
2112,NV,Nevada,04,H2NV00050,,Ruben,Kihuen,"Kihuen, Ruben",,D,12221,39.9352983465133%,,,128985,48.5186912723908%,,,,,W,
2113,NV,Nevada,04,H6NV04012,,Lucy,Flores,"Flores, Lucy",,D,7854,25.6649892163911%,,,,,,,,,,
2114,NV,Nevada,04,H6NV04020,,Susie,Lee,"Lee, Susie",,D,6407,20.9365400954186%,,,,,,,,,,
2115,NV,Nevada,04,H6NV04095,,"Morse, Jr.",Arberry,"Arberry, Morse, Jr.",,D,1902,6.21528004705575%,,,,,,,,,,
2116,NV,Nevada,04,H6NV04079,,Rodney,Smith,"Smith, Rodney",,D,869,2.83968368080518%,,,,,,,,,,
2117,NV,Nevada,04,H6NV04053,,Mike ,Schaefer,"Schaefer, Mike ",,D,773,2.52597869420299%,,,,,,,,,,
2118,NV,Nevada,04,H6NV04046,,Dan,Rolle,"Rolle, Dan",,D,336,1.09796745310764%,,,,,,,,,,
2119,NV,Nevada,04,H6NV04061,,Brandon,Casutt,"Casutt, Brandon",,D,240,0.784262466505457%,,,,,,,,,,
2120,NV,Nevada,04,n/a,,,,,Party Votes:,D,30602,,,,,,,,,,,
2121,NV,Nevada,04,H4NV04017,(I),Cresent,Hardy,"Hardy, Cresent",,R,18610,76.7865984485889%,,,118328,44.5099794617937%,,,,,,
2122,NV,Nevada,04,H4NV04033,,Mike ,Monroe,"Monroe, Mike ",,R,4336,17.8907410463773%,,,,,,,,,,
2123,NV,Nevada,04,H6NV04087,,Wayne,Villines,"Villines, Wayne",,R,1290,5.32266050503383%,,,,,,,,,,
2124,NV,Nevada,04,n/a,,,,,Party Votes:,R,24236,,,,,,,,,,,
2125,NV,Nevada,04,H4NV04058,,Steve,Brown,"Brown, Steve",,LIB,,,,,10206,3.83906472168097%,,,,,,
2126,NV,Nevada,04,H6NV04103,,Mike ,Little,"Little, Mike ",,IAP,,,,,8327,3.13226454413457%,,,,,,
2127,NV,Nevada,04,n/a,,,,,District Votes:,,54838,,,,265846,,,,,,,
2128,NV,Nevada,04,n/a,,,,,,,,,,,,,,,,,,
2129,NV,Nevada,H,n/a,,,,,Total State Votes:,,160189,,,,1078497,,,,,,,
2130,,,,n/a,,,,,,,,,,,,,,,,,,
2131,NH,New Hampshire,,n/a,,,,,,,,,,,,,,,,,,
2132,NH,New Hampshire,01,H6NH01230,(I),Carol ,Shea-Porter,"Shea-Porter, Carol ",,D,32409,98.8229913096509%,,,162080,44.2860890093556%,,,,,W,
2133,NH,New Hampshire,01,n/a,,,Scattered,Scattered,,W(D),236,0.719621893581339%,,,,,,,,,,
2134,NH,New Hampshire,01,H0NH01225,,Rich,Ashooh,"Ashooh, Rich",,W(D),88,0.268333587437109%,,,,,,,,,,
2135,NH,New Hampshire,01,H0NH01217,,Frank,Guinta,"Guinta, Frank",,W(D),59,0.179905473395335%,,,,,,,,,,
2136,NH,New Hampshire,01,H6NH01263,,Michael ,Callis,"Callis, Michael ",,W(D),3,0.009147735935356%,,,,,,,,,,
2137,NH,New Hampshire,01,n/a,,,,,Party Votes:,D,32795,,,,,,,,,,,
2138,NH,New Hampshire,01,H0NH01217,,Frank,Guinta,"Guinta, Frank",,R,26400,46.4706917796163%,,,157176,42.9461397219551%,,,,,,
2139,NH,New Hampshire,01,H0NH01225,,Rich,Ashooh,"Ashooh, Rich",,R/W,25678,45.1997887695828%,,,55,0.0150279793652182%,,,,,,
2140,NH,New Hampshire,01,H6NH01263,,Michael ,Callis,"Callis, Michael ",,R,2243,3.94824854779088%,,,,,,,,,,
2141,NH,New Hampshire,01,H6NH01305,,Robert,Risley,"Risley, Robert",,R,1347,2.37106143284633%,,,,,,,,,,
2142,NH,New Hampshire,01,H6NH01289,,Jamieson Hale,Gradert,"Gradert, Jamieson Hale",,R,1031,1.81482133427214%,,,,,,,,,,
2143,NH,New Hampshire,01,n/a,,,Scattered,Scattered,,W(R),62,0.109135715543038%,,,,,,,,,,
2144,NH,New Hampshire,01,H6NH01230,(I),Carol ,Shea-Porter,"Shea-Porter, Carol ",,W(R),49,0.0862524203485302%,,,,,,,,,,
2145,NH,New Hampshire,01,n/a,,,,,Party Votes:,R,56810,,,,,,,,,,,
2146,NH,New Hampshire,01,H6NH01271,,Shawn P.,O'Connor,"O'Connor, Shawn P.",,IND,,,,,34735,9.49085205910641%,,,,,,
2147,NH,New Hampshire,01,H4NH01235,,Brendan,Kelly,"Kelly, Brendan",,IND,,,,,6074,1.659635393897%,,,,,,
